"user_id","product_id","rating"
25116857,274958631,3.2
25116857,172283830,3.2
25116857,172474870,1.5
19754976,275054443,3.4
19754976,111972654,2
19754976,7958836,2.2
19754976,212469874,2.4
24828297,251773296,3
24828297,171020555,1.3
1297280,108030200,3
1297280,7360209,2.5
1297280,74280688,2
1297280,55424951,4
23308804,160883217,3.7
23308804,13306746,2
23308804,275225032,2
18688711,73211194,3
18688711,121009998,1
18688711,184822412,3.2
26915727,275024495,3.6
26915727,205459325,4
26915727,39088060,1
15544063,205459325,4
13742446,275225081,4
13742446,5465201,2.8
13742446,275054443,3.4
8802548,167937507,3.2
8802548,108763287,3
8802548,136795488,3
8802548,134025169,5
8802548,158790337,3
27728408,177637414,4
27728408,275175461,3
27728408,7360209,2.5
13036328,121099479,1
13036328,172474580,3
16980968,121009977,5
16980968,275225077,2
16980968,130287356,5
16980968,136383612,2.5
19823877,86988226,2
19823877,172445145,5
24730341,275225032,2
21949446,207366690,3.2
21949446,275225055,2.7
21949446,69990262,3.8
21949446,86868118,2
15211437,16153669,3.2
15211437,275225076,4
15211437,121010037,1
15211437,164251651,2.5
15211437,102107969,3.4
26193430,76438775,3.8
26193430,135269070,3
26193430,172477180,2
412605,185209207,2.5
18219117,128276418,5
18219117,164270658,4.5
18219117,50231490,2.2
18219117,134025169,5
18219117,140174663,3.8
23017130,174220642,4
23017130,194846824,1.8
763332,134021859,4
763332,66758097,4
763332,22543488,5
21818730,171020249,5
17823354,58425578,1
17823354,164313025,2.6
17823354,7958732,2
17823354,10922941,2
19851665,275225069,3.2
19851665,46698977,5
19851665,274588052,4
19851665,240590870,4
11959654,251773296,3
11959654,93710743,5
11959654,159382275,4.4
11959654,275225075,4
16240517,273744625,3.2
13954451,172281846,4
13954451,52109918,3.8
13954451,76205485,3
23084554,107144886,3.6
23084554,75424785,1
23084554,179523208,2.2
14947678,76150457,3.4
14947678,134022914,3.6
14947678,102729546,2.8
14947678,44579670,3.2
19965830,46698977,5
21393370,196174372,3.6
21393370,121649229,2.8
21393370,138748093,2.3
21393370,102782651,3
21393370,14847948,4.8
13076184,203063619,2
13076184,46632410,2.2
13076184,84963179,2.7
9723963,203933253,2.6
9723963,205712436,5
9723963,275175461,3
9723963,84564566,4
15938244,51488651,3.6
15938244,121099621,3.8
15938244,87056098,3.2
15938244,107144886,3.6
15018824,131417839,2.2
15018824,184051552,3
15018824,275225078,2
11988767,16154358,2.8
11988767,275225054,3.5
7710681,115267836,2.8
7710681,13670345,3.3
7710681,8448556,3.5
26081733,121053230,3
319752,138748093,2.3
319752,274958631,3.2
7527479,160882845,1.7
7527479,7958795,3.8
14517282,7958775,4.3
14517282,134025507,5
14517282,160902809,4
26112955,102107969,3.4
26112955,164546449,3.5
26112955,130362471,3
14418703,71905085,2
19292502,115275838,4
19292502,197536148,5
19292502,160903200,4
19292502,275002754,4.2
19292502,197344491,2.2
20082249,22774390,3.3
20082249,83158705,2.8
20082249,275225075,4
20082249,179062565,3
27662066,115268169,3
27662066,172911485,4.8
27662066,32932416,2.7
27662066,16154236,2.8
16240724,115267243,4.7
16240724,121098346,4
26691302,130300212,4
26691302,45242530,3.6
26691302,115275838,4
19221494,274958631,3.2
19221494,130362471,3
19221494,274678240,3.3
8019104,158790337,3
19745402,51488651,3.6
19745402,275225059,1
19745402,8448484,1.7
19745402,275225078,2
10460899,94775934,4
10460899,7958757,3
10460899,134025169,5
10460899,274958631,3.2
10460899,53135977,2.8
17493839,160902809,4
17493839,69989394,3.8
17493839,171922750,3.2
17493839,14627651,3
17493839,16154121,3
7931346,121109923,4
7931346,83158705,2.8
7931346,172910320,3.4
7931346,249536060,2
7931346,205486844,2
21659793,155283403,2
28674557,93710743,5
28674557,140174663,3.8
28674557,207366690,3.2
27091775,160882845,1.7
27091775,275225066,2.6
22565029,75420641,4
22565029,177637414,4
22565029,275225076,4
22565029,275225056,1
1001229,22774390,3.3
1001229,271540414,2
1001229,164270658,4.5
1001229,275225050,5
12035721,86988226,2
12035721,275225061,3.4
12035721,7697471,3.6
12035721,81506669,2.8
8817256,247445332,2.8
7068460,68027471,4
7068460,184051552,3
7068460,164313903,3.4
24946784,8448556,3.5
24946784,208255020,2.5
24908806,275225030,3.5
24908806,90483814,2.8
19763001,159000911,1
19763001,158790337,3
7514918,275225062,2.8
17158964,128276418,5
17158964,69984571,3.2
17158964,275225037,3.5
17158964,14351068,3.2
17158964,107144886,3.6
23658819,100179757,5
23658819,8448484,1.7
23658819,13859962,2
23658819,68939138,4
23658819,110709509,1
20759316,164082385,2.8
20759316,115529411,2.5
20759316,190468598,4.4
20759316,51488651,3.6
20759316,155283403,2
18964427,44579670,3.2
18964427,275225030,3.5
18964427,136383612,2.5
18964427,4426117,4
19914859,115267031,2.8
2133674,148890145,4
6793534,117030549,3.2
22948637,72287083,2.7
10862316,184822412,3.2
10862316,18012630,3
8632393,66609455,3
11522340,134025169,5
11522340,35168128,3
11522340,108763472,3
11522340,263369737,2
11522340,7958739,3.5
18219404,50227166,2.2
18219404,75420641,4
18219404,157016976,2
18219404,252801927,2
7710681,114446808,5
7710681,130362471,3
7710681,138748093,2.3
7710681,102782651,3
7710681,140174663,3.8
17274953,172474870,1.5
17274953,197535839,2
17274953,110709509,1
17274953,275225079,1
23076182,41267696,4
15023098,55424951,4
15023098,176599682,2
15023098,4382605,5
15023098,275225063,3.2
15023098,108030200,3
20149396,35166676,3
20149396,82528875,1
20149396,272362640,3.8
20149396,66609455,3
20149396,177637414,4
83431,203063619,2
83431,114194298,2
83431,102107969,3.4
83431,90483814,2.8
15375293,130362474,5
15375293,51351021,2.5
15375293,114446808,5
14964184,134735314,3.2
14964184,6879031,2
14964184,171922750,3.2
14964184,134022914,3.6
26744054,90195739,4
10788841,164547509,2.5
10788841,164545513,3
10788841,108763287,3
10788841,275225081,4
21970726,208104600,3
21970726,85256178,2.5
21970726,22774705,2.2
627197,172281846,4
627197,275225049,2.2
627197,179757537,3.4
627197,29115771,4.3
627197,160902809,4
20195921,195192891,5
20195921,134021859,4
323801,110308041,2.4
624209,35168128,3
624209,248985977,4.2
14976957,50231490,2.2
14976957,215601923,3.5
14976957,160902809,4
14976957,69500507,2.8
27146689,130301550,2
25348874,125410120,2.8
25348874,208104600,3
25348874,19814067,3.1
25348874,171922750,3.2
25348874,50231490,2.2
14377679,51477300,3
14377679,76375944,2.2
14377679,275225033,3.2
14377679,272362509,3
14377679,7175047,2.8
22302965,42424755,3.5
22302965,212469874,2.4
22302965,39088060,1
22302965,197536148,5
10788841,102800015,4.3
10788841,52254550,2.8
10788841,111709266,3.8
27473709,115528995,2.6
27473709,69984571,3.2
27473709,229981584,3.2
20149396,275225042,2.3
20149396,275002754,4.2
20149396,184822412,3.2
20149396,44579670,3.2
16762734,69990262,3.8
16762734,164545513,3
16762734,157530335,3.5
16762734,108763472,3
11315456,10785741,3.8
11315456,53135977,2.8
10266262,8448586,3.2
10266262,7958757,3
10266262,275225085,1
10266262,275225064,3.4
10266262,121053230,3
1001229,172911785,3.2
10160759,134735314,3.2
10160759,274587510,2
10160759,275225046,3.2
10160759,35168128,3
17339592,172911485,4.8
17339592,197688264,2.6
17339592,22761166,2
17339592,32932416,2.7
17853145,4399961,5
27003327,35166676,3
27003327,46064152,3.2
27003327,214887627,1
27003327,14627651,3
13409838,195316171,2.2
13409838,171020249,5
13409838,82644520,2
13409838,155283403,2
13409838,121009977,5
14437511,72641169,1
14437511,107338883,4
14437511,29916656,5
14437511,52082513,5
20811932,28544814,2.6
20811932,102081742,5
16435494,46064152,3.2
16435494,275225052,3.8
16435494,203933253,2.6
16435494,23851539,3.4
25898599,136173457,3.6
25898599,170808746,1.7
25898599,171020555,1.3
25898599,45242530,3.6
5903960,115267243,4.7
5903960,272362509,3
5903960,84564566,4
23084554,74238547,4
23084554,107359496,3
23084554,164223955,2.8
23084554,29916656,5
1051836,217176888,2.2
19221494,204314768,3.6
19221494,164313025,2.6
19221494,275225048,2.8
19221494,121009998,1
19221494,121053230,3
24734669,77239444,3.3
11676940,217176858,2.7
27801379,13306746,2
27801379,172445606,3
27801379,274587510,2
29141138,66609455,3
29141138,275225066,2.6
29141138,157016976,2
29141138,120427448,2.2
7931346,75424785,1
7931346,7191307,2
26310772,275225052,3.8
26310772,50227166,2.2
26310772,7958757,3
28408178,108761942,3
28408178,108568459,3.3
13155078,18012630,3
13155078,26081106,2.5
13155078,14848906,4.2
13155078,74404407,2
19915963,164313903,3.4
19915963,82843404,5
17652279,275225050,5
17652279,21972366,4
1256467,258379041,2
7012725,274969525,2.8
7012725,275225029,2.8
7012725,50231490,2.2
7012725,275225028,3
7012725,274834643,3.6
27168343,14678664,1.5
27168343,272362509,3
27168343,6927817,2
27168343,216383904,2.6
14313629,32932416,2.7
20596786,275225079,1
20596786,7958836,2.2
20596786,138749666,2.4
20596786,107144886,3.6
27060399,67656086,4
27060399,204314768,3.6
6179260,52254550,2.8
6179260,172446338,1
6179260,213887696,2.6
6179260,39088060,1
6179260,121645707,3
17274953,191820527,3.2
17274953,110700063,3.7
17274953,74238547,4
17274953,179523295,3.2
17274953,76438775,3.8
27356486,248985977,4.2
27356486,102107969,3.4
11659004,8448556,3.5
11659004,208104600,3
11659004,217176713,3.5
8277811,76438775,3.8
8277811,111682582,3.2
8277811,73570874,3
8277811,100179757,5
8277811,58221635,2
20713269,82644520,2
20713269,107668471,3
20713269,102782651,3
13799761,213887696,2.6
13799761,16154358,2.8
13799761,115275991,3
13799761,93010173,3.8
17341182,160882845,1.7
17341182,76375944,2.2
17341182,71905085,2
17341182,135269070,3
17341182,45242530,3.6
7247881,275225053,3.2
16317430,85256178,2.5
16317430,172445145,5
16317430,115269475,2.2
11450571,26485771,4.5
26148077,107359496,3
26148077,203154833,5
26148077,155283403,2
26148077,203115271,5
26148077,115528995,2.6
8166489,42592130,2.6
8166489,164551063,2.8
16110630,14627651,3
16110630,196471149,5
16110630,52109918,3.8
16110630,275225079,1
24899721,108763472,3
24899721,55056022,4
13556951,132107482,2.5
13556951,275225078,2
13556951,4426117,4
13556951,130287356,5
20759316,170808779,4
20759316,75401284,2.3
20759316,102800015,4.3
20759316,204283018,3.6
20122921,107709913,5
20122921,275225057,1
20122921,84564566,4
20122921,52079043,2
20122921,131417839,2.2
18220530,203768388,4.2
18220530,171020555,1.3
18220530,136020884,4
28305089,271540414,2
28305089,157016976,2
19627866,55424951,4
17307092,229972422,2.6
17307092,22761166,2
17307092,203768388,4.2
23066725,179206519,4
11959654,74238547,4
11959654,84564566,4
11959654,58221635,2
11959654,68219838,3
11959654,54073357,1
8173393,52254550,2.8
9033726,52079043,2
9033726,275225053,3.2
9033726,46148092,3.2
9033726,275225053,3.2
12493956,274958631,3.2
12493956,68939138,4
12493956,275225076,4
24674143,7697471,3.6
24674143,115269586,3
18220212,115528995,2.6
18220212,275225025,1.8
18220212,76438775,3.8
18220212,7958780,2
28464064,190468598,4.4
28464064,7174993,3.7
28464064,93050507,3
28193073,130300212,4
28193073,52417141,5
28193073,115269586,3
26757659,275225060,1
26757659,90484442,3.2
26757659,19364741,2.2
26757659,178779717,4
27356486,82843404,5
27356486,7360209,2.5
27356486,251773296,3
21877066,90483814,2.8
21877066,6927817,2
21877066,275225056,1
11715773,35166676,3
11715773,203933253,2.6
11715773,160883217,3.7
11715773,172438868,1
27009968,275225059,1
27009968,174220642,4
27009968,121010037,1
18688711,107668471,3
18688711,155283403,2
18688711,212469911,2.8
18688711,138749405,2.8
18688711,205459325,4
437275,172911485,4.8
437275,16154358,2.8
26183798,171020215,1
26183798,179523295,3.2
26183798,130362474,5
19094263,13859962,2
19094263,205713374,3
19094263,6927817,2
19094263,178779254,3
19094263,186202525,2.2
21877066,14627651,3
21877066,44579670,3.2
21877066,46698977,5
21877066,75401284,2.3
21877066,117030429,5
791878,247445332,2.8
791878,121109923,4
523950,22490714,3.4
18964427,121099621,3.8
18964427,74280990,4
16938194,204283018,3.6
16938194,22761166,2
16938194,208255020,2.5
16938194,171020189,3
16938194,275225063,3.2
25770008,93050507,3
7118889,172284477,3
7118889,176251118,4.6
7118889,275225031,2.4
7118889,46148092,3.2
7118889,35166676,3
412605,86988226,2
412605,164221914,3
412605,74404407,2
19536461,7958872,2.2
19536461,164223955,2.8
19536461,275225079,1
19536461,275225076,4
19536461,72641169,1
10595015,275225085,1
10595015,275225049,2.2
10595015,13670345,3.3
10595015,47406493,1
27937763,205712436,5
12112065,7958780,2
12112065,46698977,5
12112065,155283403,2
12112065,107709913,5
12112065,275225034,2.6
840426,46064152,3.2
840426,275225064,3.4
840426,102107969,3.4
13613087,167937715,2.5
13613087,275024495,3.6
13613087,171922750,3.2
13613087,107144886,3.6
13613087,69990262,3.8
12698291,93010173,3.8
12698291,110308041,2.4
12698291,121099621,3.8
12698291,275225041,3.2
12698291,194846824,1.8
11038442,164546449,3.5
14437888,8448556,3.5
14437888,134022914,3.6
14437888,75401284,2.3
14437888,8954610,2.5
14437888,205486844,2
5411877,167937507,3.2
5411877,176599682,2
5411877,107369821,5
5411877,159382275,4.4
5411877,58425578,1
18403695,164550791,3
17493839,273298860,2.8
17493839,274958631,3.2
17493839,130301550,2
17493839,82528875,1
26458828,275225058,5
15131327,68939138,4
15131327,275225043,3.3
26160916,72641169,1
26160916,159000911,1
26160916,138749666,2.4
26160916,49268992,3
21464843,275225024,3
21464843,52082513,5
21464843,130362474,5
21464843,275225050,5
21464843,275225073,5
28710115,120427174,2.6
7931346,217176858,2.7
1811047,114446808,5
1811047,66609074,4
1297280,110700063,3.7
1297280,107338883,4
1297280,51661979,3
15131327,205486844,2
15131327,13859962,2
15131327,22835214,3.2
20470860,10785741,3.8
20470860,178779254,3
20470860,22761166,2
27100312,275024495,3.6
27100312,121649229,2.8
27100312,73744766,4.7
26209618,132107482,2.5
26209618,115269586,3
26209618,172443958,4
26209618,274585245,2.4
10276770,164550791,3
10276770,275225049,2.2
10276770,38151898,4
16350155,132107482,2.5
27080763,107709913,5
27080763,121099621,3.8
27080763,21972366,4
7960713,42592130,2.6
7960713,172446338,1
7960713,164551063,2.8
13452725,117081799,2
26069437,275225033,3.2
26069437,87056098,3.2
26069437,179062565,3
26069437,107411611,3
15784357,108568459,3.3
15784357,172910320,3.4
15784357,16154236,2.8
15784357,93050507,3
13152139,275225065,3
13152139,274587776,3
22043079,4382605,5
22043079,275225053,3.2
22043079,178322259,5
22043079,251773296,3
15381341,170808746,1.7
15381341,251773296,3
15381341,229981584,3.2
28462243,170808779,4
28462243,134021859,4
28462243,46632410,2.2
28462243,132107482,2.5
28462243,229981584,3.2
319752,75424785,1
319752,205712436,5
319752,275225032,2
27009952,76205485,3
27009952,164550314,3.4
27009952,6927817,2
27009952,204283018,3.6
27009952,179062565,3
14854807,184920345,2
14854807,164548324,2.7
14854807,185209207,2.5
14854807,121109923,4
14854807,90067095,2.6
761756,22835218,3
761756,207765359,4.8
761756,167937715,2.5
761756,217176858,2.7
6543370,87056098,3.2
24976911,205713374,3
15965681,212317639,4
15965681,184822412,3.2
19561095,115268169,3
19561095,160902809,4
19561095,7958872,2.2
19561095,34458282,2.8
9799110,22490714,3.4
9799110,121010037,1
9799110,121009977,5
27437327,205480502,4
27437327,72287083,2.7
27437327,22774390,3.3
27437327,176599682,2
27437327,45480982,5
16717794,8448484,1.7
16717794,214857049,1
16717794,164313903,3.4
16717794,51477300,3
16717794,178322259,5
10009869,22529504,4
10009869,251773296,3
10009869,23452876,2.6
10009869,203063619,2
14335742,76438775,3.8
14335742,203109958,3.2
14335742,164551063,2.8
14335742,274958631,3.2
14335742,49268992,3
10595015,90195739,4
10595015,160883217,3.7
10595015,52417141,5
25569280,275225044,3
25569280,13306746,2
28408492,5465201,2.8
10832235,164551063,2.8
10832235,172446338,1
12335157,164546449,3.5
12335157,52290353,3.2
19745402,275225044,3
19745402,164251651,2.5
8135564,110700063,3.7
8135564,82843404,5
16350155,249536060,2
16350155,164550314,3.4
16350155,170762091,5
16350155,179206519,4
16350155,16154236,2.8
10009869,102905137,1
10009869,158790337,3
28193073,184051552,3
28193073,74280990,4
28193073,75422804,2
23017130,160831508,2.2
23017130,170762091,5
23017130,8448446,2.2
23017130,115267243,4.7
25770008,164251651,2.5
25770008,263369737,2
25770008,178779254,3
25770008,240590870,4
27801379,275225043,3.3
27143068,164223955,2.8
25909880,51351021,2.5
25909880,217176713,3.5
25909880,90483814,2.8
25909880,191820527,3.2
25909880,174167552,2.8
20639628,81506669,2.8
20639628,50227166,2.2
20639628,82644520,2
20639628,115275838,4
7089664,197344491,2.2
7089664,205713374,3
26999076,85256178,2.5
26209618,178779717,4
26209618,108760316,3
26209618,164545513,3
26209618,164084313,3
26209618,109840857,3
16717794,136020884,4
16717794,160831508,2.2
19965598,74238547,4
19965598,107709913,5
19965598,275225029,2.8
19965598,117083142,2.2
7931346,73744766,4.7
7931346,73570874,3
7931346,108568459,3.3
15965681,76205485,3
15965681,203145770,2
10891959,14847948,4.8
10891959,121010037,1
27662066,66758097,4
27662066,195192891,5
27662066,108760316,3
27662066,275225030,3.5
11315456,76150457,3.4
11315456,164351649,3.2
11315456,73622488,3.2
11315456,117030549,3.2
11315456,46698977,5
8019104,76205485,3
5805393,76375944,2.2
5805393,155283403,2
5805393,94808227,3
5805393,179757537,3.4
21026016,217176858,2.7
21026016,164313903,3.4
21026016,275225025,1.8
19166108,39331143,4.2
19166108,130300212,4
19166108,76164349,1.5
19166108,121053230,3
19166108,184920345,2
18381608,138749405,2.8
22691064,217176888,2.2
22691064,155283403,2
22691064,83158705,2.8
22691064,29115771,4.3
26119751,138749405,2.8
26119751,179523208,2.2
20282923,273298860,2.8
20282923,166563199,5
17526728,130287356,5
17526728,275225061,3.4
17526728,205486844,2
27801379,19782902,3.5
27801379,74280688,2
27801379,164545695,3
27801379,172283830,3.2
26065948,170762091,5
26065948,273744625,3.2
26065948,167937715,2.5
26065948,161208247,2.8
26065948,214887627,1
15650776,121099621,3.8
15650776,117081799,2
15650776,172446338,1
15650776,46064152,3.2
15650776,90195739,4
9129091,159382275,4.4
9129091,51488651,3.6
9129091,170808746,1.7
13418529,22490670,3.2
13418529,7958780,2
13418529,46640788,5
26209618,7697471,3.6
26209618,275225066,2.6
26209618,91848059,4.3
26209618,19364741,2.2
26209618,54073357,1
11126735,19782902,3.5
11126735,172438868,1
20123777,191820527,3.2
20123777,125725750,2.6
20123777,8448586,3.2
7845462,19814067,3.1
7845462,16154236,2.8
27146689,204283018,3.6
27146689,178322259,5
27146689,203145770,2
27146689,274969525,2.8
27146689,102081742,5
26148077,75401284,2.3
26148077,165176788,4.2
26148077,58221635,2
26148077,159000911,1
10884079,115275838,4
10884079,128276418,5
10884079,73744766,4.7
10884079,102086317,4.5
28844948,121095190,3
28844948,274834643,3.6
28844948,177637414,4
26540082,272362640,3.8
26540082,87056098,3.2
26540082,7191307,2
26540082,136173457,3.6
12492839,51351021,2.5
24833895,22774705,2.2
24833895,102800015,4.3
24833895,132107482,2.5
24833895,164550568,4
10954359,121645707,3
10954359,7958836,2.2
14102246,8448586,3.2
26939082,82843404,5
26939082,66758097,4
26939082,160883217,3.7
26939082,275225031,2.4
26939082,197536148,5
27100339,59301256,2
523950,71141218,3.8
523950,215601923,3.5
11175384,197535839,2
899162,51477300,3
899162,19364741,2.2
10795653,73570874,3
10795653,82528875,1
10795653,120427448,2.2
26287855,157530335,3.5
26287855,164310669,3.4
26287855,275225085,1
26287855,22761166,2
25116857,16153585,1.8
25116857,214857049,1
25116857,272362509,3
25116857,274588052,4
25116857,172443958,4
26743091,275225061,3.4
13435038,164351649,3.2
13435038,90484442,3.2
13435038,130301550,2
13435038,275175461,3
10160759,74238547,4
10160759,121010037,1
322579,121099621,3.8
322579,274969525,2.8
322579,172284477,3
14804554,120427174,2.6
14804554,115268169,3
14804554,275225042,2.3
14804554,74280990,4
14804554,138749405,2.8
14335742,39088060,1
14335742,102782651,3
14335742,29115771,4.3
7042294,249536060,2
7042294,71905085,2
7042294,134025373,2
7042294,22490670,3.2
7042294,164082385,2.8
2133674,275225027,3.4
2133674,8448446,2.2
2133674,16153669,3.2
26779900,14847948,4.8
26585466,275225068,2.6
13452725,130300212,4
13452725,35166676,3
13452725,169933468,3
13452725,164223955,2.8
13452725,74280688,2
13409838,164547509,2.5
13409838,82843404,5
13409838,172474870,1.5
13409838,115275991,3
13409838,216383904,2.6
12335157,160902809,4
19597603,208255020,2.5
19597603,164550791,3
19597603,100179757,5
19597603,7958739,3.5
15650776,275225037,3.5
15650776,172911485,4.8
15650776,164546449,3.5
14284387,138750873,3.4
14284387,205712436,5
14284387,130287356,5
13333222,275054443,3.4
13333222,275225037,3.5
22565029,22761166,2
22565029,165337523,3.6
22565029,275225046,3.2
22565029,247445332,2.8
22565029,203063619,2
17752992,134025507,5
17752992,164351649,3.2
17752992,275225066,2.6
15688739,164252148,2.6
15688739,203933253,2.6
15688739,174220642,4
898131,275225041,3.2
898131,76164349,1.5
898131,66609455,3
898131,273298860,2.8
898131,275225053,3.2
17178824,73570874,3
17178824,16153669,3.2
17178824,74404407,2
17178824,275225080,1
15961587,120427448,2.2
15961587,275225078,2
15961587,275225057,1
15961587,7697471,3.6
15961587,172284477,3
13233381,74280688,2
13233381,212469874,2.4
13233381,93710743,5
11134677,13859576,4
11134677,102086317,4.5
11134677,164545695,3
23017130,164223955,2.8
23017130,54158651,3
23017130,68939138,4
23017130,7191307,2
23017130,26081106,2.5
23017130,251773296,3
15938244,136383612,2.5
15938244,54073357,1
15938244,205480502,4
17544634,7175047,2.8
17544634,136020884,4
17544634,14848906,4.2
17544634,160831508,2.2
17544634,275225041,3.2
7089664,52417141,5
27662066,121010037,1
27662066,113115714,3.8
27662066,130362471,3
27662066,7174993,3.7
7970324,275225043,3.3
7970324,169933468,3
7970324,263369737,2
16113690,75401284,2.3
14437888,14847948,4.8
24908806,164548324,2.7
24908806,274678240,3.3
24908806,14702607,4.3
25898599,16154222,3.2
25898599,67488235,4.2
25898599,115275991,3
25898599,7958872,2.2
25898599,160903200,4
12493956,214887627,1
12493956,134396340,3
14561714,160831508,2.2
14561714,102800015,4.3
14561714,136173457,3.6
14561714,144544388,1
14561714,275225081,4
27019708,164313025,2.6
27019708,75420641,4
27019708,275175461,3
25909880,13306746,2
25909880,274159435,3.5
19778904,212469874,2.4
19778904,275225073,5
6484271,82644520,2
6484271,165176786,3
6484271,73622488,3.2
6484271,14702607,4.3
7042294,160882845,1.7
7042294,252801927,2
7042294,130362471,3
7042294,86988226,2
6920480,184920345,2
26209618,73622488,3.2
26209618,121009998,1
26209618,107369821,5
7947923,164550568,4
7947923,16154121,3
15112955,103076103,3.5
15112955,164270658,4.5
15112955,128276418,5
15112955,275225068,2.6
17000578,275225080,1
20320915,263369737,2
20320915,164252148,2.6
20320915,136383612,2.5
20320915,26081106,2.5
20320915,82843404,5
26193430,197536148,5
26193430,172908253,3
26193430,110709509,1
26193430,275225055,2.7
16110630,73622488,3.2
7154308,171020189,3
7154308,204314768,3.6
7154308,203145770,2
7154308,120427448,2.2
7154308,14351068,3.2
15630745,172443958,4
9043170,229981584,3.2
9043170,184826959,2.5
9043170,197535839,2
9043170,121053230,3
9043170,164545695,3
27356486,55056022,4
27356486,111709266,3.8
27356486,107338883,4
18220952,274587776,3
24433428,39088060,1
24433428,205713374,3
24433428,136157116,3.3
24433428,110308041,2.4
10009869,69500507,2.8
10009869,167937610,3.2
28670181,203145770,2
28670181,102086317,4.5
28670181,275225037,3.5
28670181,7958780,2
26825207,16154121,3
26825207,6306239,5
7154308,74238547,4
7154308,22774390,3.3
7154308,172445606,3
7154308,120427174,2.6
7154308,171020189,3
25899144,136795488,3
25899144,109840857,3
25845035,121645707,3
25845035,172911785,3.2
2030691,170808746,1.7
2030691,135269070,3
24781095,20329891,4
7449574,77075739,3.4
27437327,205713374,3
27437327,155283403,2
27437327,69500507,2.8
26385097,20680707,3
26385097,275225031,2.4
26385097,7958766,3
26385097,167937715,2.5
21690119,115269475,2.2
21690119,157016976,2
21690119,7958732,2
6918325,107668471,3
6918325,274587510,2
6918325,120427448,2.2
6918325,275225074,3
6918325,22529504,4
7769131,93010173,3.8
7769131,50231490,2.2
7769131,205480502,4
21855976,29115771,4.3
21855976,275225066,2.6
16768441,52290353,3.2
16768441,178779717,4
6510517,19782902,3.5
27100339,258379041,2
27100339,77075739,3.4
27100339,272362640,3.8
27100339,117083142,2.2
5754461,229972422,2.6
5754461,275053951,3.6
5754461,16154236,2.8
24828297,77063813,4
24828297,46148092,3.2
24828297,35166676,3
24828297,108760316,3
323801,22774705,2.2
323801,275225079,1
323801,275225029,2.8
323801,108763472,3
27003327,82843404,5
27003327,13859576,4
27003327,22490670,3.2
1107086,275225054,3.5
1107086,164223955,2.8
26458828,204314768,3.6
23084554,90484442,3.2
1850088,55056022,4
1850088,7958748,4.2
1850088,32932416,2.7
1850088,205712436,5
26825207,229972422,2.6
26825207,171922750,3.2
26825207,111972654,2
26825207,275225051,3.2
26825207,130300212,4
15642846,107411611,3
15642846,170808746,1.7
12256805,217176858,2.7
12256805,93710743,5
12256805,7697471,3.6
12256805,48914057,2
20719135,117081799,2
20719135,275225064,3.4
20719135,107338883,4
21580104,155283403,2
26200534,53135977,2.8
26200534,273744625,3.2
26200534,90483814,2.8
26200534,121645707,3
15040272,109840857,3
15040272,172910320,3.4
15040272,94808227,3
10118357,20329891,4
10118357,18012630,3
10118357,107668471,3
10118357,212469874,2.4
10118357,274587776,3
27473709,7958766,3
27473709,50231490,2.2
27473709,68219838,3
27473709,195192891,5
20618450,69981984,3.5
20618450,66758097,4
20618450,13859576,4
21464843,136795488,3
21464843,191820527,3.2
21464843,8448484,1.7
21464843,275225037,3.5
21464843,197536148,5
21373547,174167552,2.8
21373547,275225028,3
21373547,160902809,4
21373547,69990262,3.8
26744054,121095190,3
26744054,94808227,3
26744054,108760316,3
26744054,275225044,3
19914859,148890145,4
19914859,196174372,3.6
19914859,71905085,2
19914859,275225068,2.6
20316464,14678664,1.5
20316464,120427448,2.2
20316464,160883217,3.7
15242290,13859576,4
15242290,212469874,2.4
15242290,170762091,5
15242290,84564566,4
15242290,172445145,5
16975002,115268169,3
16975002,22543488,5
16975002,111682582,3.2
10460899,115267836,2.8
10460899,46632410,2.2
10460899,140174663,3.8
20953285,114194298,2
20953285,275225042,2.3
20953285,125725750,2.6
20953285,197344491,2.2
17526728,22835214,3.2
17526728,275225063,3.2
26282600,184920345,2
26282600,172910320,3.4
26282600,114193983,3
21393370,16154236,2.8
21363791,197688264,2.6
21363791,117081799,2
21363791,111682582,3.2
21363791,217176888,2.2
21363791,177637414,4
22535611,275225027,3.4
22535611,275225073,5
22535611,108763287,3
22535611,170808746,1.7
22535611,161208247,2.8
1728681,102085482,5
1728681,76205485,3
1728681,46698977,5
1728681,275225081,4
656032,29916656,5
656032,164252148,2.6
656032,14847948,4.8
27577777,204314768,3.6
27577777,13670345,3.3
14437888,140174663,3.8
14437888,46148092,3.2
23862704,172446338,1
23862704,161208247,2.8
23862704,21972366,4
23862704,178779717,4
17472712,186202525,2.2
17472712,167937715,2.5
15545661,113115714,3.8
15545661,275225064,3.4
8436728,164313025,2.6
8436728,184051552,3
8436728,74823296,3.4
10862316,205712436,5
10862316,52109918,3.8
21690119,275225054,3.5
21690119,179523295,3.2
21690119,74924052,2.8
21690119,275225056,1
21690119,69981984,3.5
27143043,275225056,1
27143043,121649229,2.8
27143043,164550568,4
27143043,207765359,4.8
27143043,275225054,3.5
26252391,275225078,2
26252391,14847948,4.8
26252391,10922941,2
29523477,275225055,2.7
29523477,203109958,3.2
29523477,275024495,3.6
29523477,66897309,3
29523477,197536148,5
13742446,159000911,1
24461933,51661979,3
24461933,275225043,3.3
24461933,141986699,3
