"t_dat","user_id","product_id","rating"
"2024-06-06T03:33:04.450Z",23076182,10785741,3.8
"2024-04-16T19:39:50.484Z",27003327,203109958,3.2
"2024-04-16T19:39:50.484Z",27003327,164251651,2.5
"2024-02-28T22:04:35.410Z",21373547,94808227,3
"2024-04-21T14:52:09.823Z",20618450,93010173,3.8
"2024-05-06T19:02:06.899Z",19360701,69984571,3.2
"2024-05-06T19:02:06.899Z",19360701,160883217,3.7
"2024-05-06T19:02:06.899Z",19360701,74280990,4
"2024-05-06T19:02:06.899Z",19360701,76164349,1.5
"2024-03-18T02:40:27.866Z",1107086,275053951,3.6
"2024-03-18T02:40:27.866Z",1107086,74924052,2.8
"2024-03-18T02:40:27.866Z",1107086,130300212,4
"2024-03-18T02:40:27.866Z",1107086,176250783,4.7
"2024-04-16T00:45:25.176Z",26939082,69500507,2.8
"2024-04-16T00:45:25.176Z",26939082,275225050,5
"2024-03-13T17:39:14.111Z",5411877,39331143,4.2
"2024-04-29T22:33:22.153Z",15339954,275225043,3.3
"2024-04-29T22:33:22.153Z",15339954,52109918,3.8
"2024-04-29T22:33:22.153Z",15339954,205712436,5
"2024-04-29T22:33:22.153Z",15339954,203145770,2
"2024-04-29T22:33:22.153Z",15339954,108568459,3.3
"2024-05-11T14:51:43.584Z",17853145,134396340,3
"2024-05-11T14:51:43.584Z",17853145,39088060,1
"2024-05-11T14:51:43.584Z",17853145,22490670,3.2
"2024-05-11T14:51:43.584Z",17853145,4382605,5
"2024-05-03T05:55:36.630Z",5870657,46632410,2.2
"2024-03-29T19:00:44.471Z",27059547,7958748,4.2
"2024-04-18T04:04:36.695Z",26183739,7958748,4.2
"2024-04-18T04:04:36.695Z",26183739,72641169,1
"2024-04-18T04:04:36.695Z",26183739,7175047,2.8
"2024-04-18T04:04:36.695Z",26183739,107709913,5
"2024-04-18T04:04:36.695Z",26183739,172281846,4
"2024-01-14T08:23:47.081Z",23066725,16154222,3.2
"2024-01-14T08:23:47.081Z",23066725,251773296,3
"2024-01-14T08:23:47.081Z",23066725,72287083,2.7
"2024-01-06T14:18:48.934Z",1037874,134025507,5
"2024-05-22T09:09:34.499Z",1801332,121099621,3.8
"2024-01-14T08:22:20.075Z",18655026,159000911,1
"2024-01-14T08:22:20.075Z",18655026,121099059,3.4
"2024-01-14T08:22:20.075Z",18655026,120430860,4
"2024-01-14T08:22:20.075Z",18655026,69500507,2.8
"2024-01-27T12:59:14.080Z",26183739,72287083,2.7
"2024-01-27T12:59:14.080Z",26183739,130287356,5
"2024-01-27T12:59:14.080Z",26183739,275225044,3
"2024-06-20T18:59:29.857Z",22565029,275225052,3.8
"2024-06-20T18:59:29.857Z",22565029,275225064,3.4
"2024-06-20T18:59:29.857Z",22565029,66758097,4
"2024-06-20T18:59:29.857Z",22565029,22774390,3.3
"2024-02-21T11:11:55.103Z",21510619,74238547,4
"2024-02-21T11:11:55.103Z",21510619,134396340,3
"2024-02-21T11:11:55.103Z",21510619,121099059,3.4
"2024-02-21T11:11:55.103Z",21510619,212317639,4
"2024-05-08T12:00:07.375Z",7931346,8954610,2.5
"2024-05-08T12:00:07.375Z",7931346,274461606,2.8
"2024-05-08T12:00:07.375Z",7931346,6982965,4
"2024-04-24T23:38:34.646Z",1728681,196174372,3.6
"2024-04-24T23:38:34.646Z",1728681,274969525,2.8
"2024-04-24T23:38:34.646Z",1728681,23452876,2.6
"2024-04-24T23:38:34.646Z",1728681,107359496,3
"2024-01-06T10:24:53.808Z",26999076,134735314,3.2
"2024-01-06T10:24:53.808Z",26999076,197536148,5
"2024-01-06T10:24:53.808Z",26999076,52083248,3
"2024-01-20T09:24:07.945Z",615923,275054443,3.4
"2024-01-20T09:24:07.945Z",615923,69990262,3.8
"2024-01-20T09:24:07.945Z",615923,165176788,4.2
"2024-02-12T23:59:46.655Z",19508714,121098346,4
"2024-02-12T23:59:46.655Z",19508714,77063813,4
"2024-02-12T23:59:46.655Z",19508714,148890145,4
"2024-02-12T23:59:46.655Z",19508714,68027471,4
"2024-02-12T23:59:46.655Z",19508714,272623327,2.2
"2024-05-12T18:55:00.424Z",10928682,275225024,3
"2024-06-12T07:15:56.966Z",19031784,69500507,2.8
"2024-06-12T07:15:56.966Z",19031784,76375944,2.2
"2024-06-04T01:20:29.750Z",26251924,171020555,1.3
"2024-06-04T01:20:29.750Z",26251924,7191307,2
"2024-06-04T01:20:29.750Z",26251924,121009977,5
"2024-06-04T01:20:29.750Z",26251924,248985977,4.2
"2024-06-04T01:20:29.750Z",26251924,275225027,3.4
"2024-01-24T15:55:07.123Z",18655026,71905085,2
"2024-01-24T15:55:07.123Z",18655026,83158705,2.8
"2024-01-24T15:55:07.123Z",18655026,49268992,3
"2024-04-28T19:56:24.456Z",12583040,10776493,4
"2024-04-28T19:56:24.456Z",12583040,140174663,3.8
"2024-01-21T07:09:26.198Z",10899468,16154358,2.8
"2024-01-21T07:09:26.198Z",10899468,102086317,4.5
"2024-01-21T07:09:26.198Z",10899468,115267836,2.8
"2024-04-18T17:35:17.563Z",2123713,160831508,2.2
"2024-04-18T17:35:17.563Z",2123713,102081742,5
"2024-01-08T19:44:43.876Z",7247881,130362474,5
"2024-01-08T19:44:43.876Z",7247881,29115771,4.3
"2024-01-08T19:44:43.876Z",7247881,121095190,3
"2024-01-08T19:44:43.876Z",7247881,117081799,2
"2024-01-15T14:47:12.996Z",5903960,115267836,2.8
"2024-01-15T14:47:12.996Z",5903960,42592130,2.6
"2024-01-15T14:47:12.996Z",5903960,172445145,5
"2024-01-15T14:47:12.996Z",5903960,120427174,2.6
"2024-01-15T14:47:12.996Z",5903960,84963179,2.7
"2024-06-15T01:57:06.717Z",19301457,138749666,2.4
"2024-06-15T01:57:06.717Z",19301457,172438868,1
"2024-06-15T01:57:06.717Z",19301457,176250783,4.7
"2024-04-24T07:30:46.148Z",21521788,275225043,3.3
"2024-04-24T07:30:46.148Z",21521788,275225037,3.5
"2024-04-24T07:30:46.148Z",21521788,10922941,2
"2024-06-16T19:17:19.340Z",24201881,121098346,4
"2024-02-03T10:59:25.603Z",8216094,164313903,3.4
"2024-02-03T10:59:25.603Z",8216094,275225085,1
"2024-02-03T10:59:25.603Z",8216094,94808227,3
"2024-02-03T10:59:25.603Z",8216094,22835216,2.5
"2024-02-03T10:59:25.603Z",8216094,72287083,2.7
"2024-03-18T20:56:34.410Z",22565029,120427448,2.2
"2024-03-18T20:56:34.410Z",22565029,164550314,3.4
"2024-03-18T20:56:34.410Z",22565029,172474870,1.5
"2024-03-18T20:56:34.410Z",22565029,22761166,2
"2024-03-18T20:56:34.410Z",22565029,115269475,2.2
"2024-01-14T01:55:57.683Z",13430814,275225031,2.4
"2024-01-14T01:55:57.683Z",13430814,167937610,3.2
"2024-01-14T01:55:57.683Z",13430814,275225046,3.2
"2024-01-14T01:55:57.683Z",13430814,76375944,2.2
"2024-05-16T20:12:57.377Z",15086144,42424755,3.5
"2024-05-16T20:12:57.377Z",15086144,115269586,3
"2024-05-16T20:12:57.377Z",15086144,58425578,1
"2024-05-16T20:12:57.377Z",15086144,114194298,2
"2024-02-20T08:02:19.470Z",15086144,16154121,3
"2024-02-20T08:02:19.470Z",15086144,159382275,4.4
"2024-06-07T00:09:01.037Z",18319469,75424785,1
"2024-04-20T07:30:21.319Z",26458828,197688264,2.6
"2024-06-05T07:25:04.231Z",5433032,205459325,4
"2024-04-29T12:20:40.412Z",27019708,179523295,3.2
"2024-04-29T12:20:40.412Z",27019708,68939138,4
"2024-05-12T14:51:29.928Z",13305735,51477300,3
"2024-05-12T14:51:29.928Z",13305735,77239444,3.3
"2024-05-12T14:51:29.928Z",13305735,100179757,5
"2024-05-12T14:51:29.928Z",13305735,121109923,4
"2024-06-19T23:36:19.721Z",21855976,69981984,3.5
"2024-06-19T23:36:19.721Z",21855976,167937715,2.5
"2024-03-19T22:16:05.779Z",14377679,178779254,3
"2024-05-20T04:07:06.582Z",8334577,165176788,4.2
"2024-05-20T04:07:06.582Z",8334577,274587510,2
"2024-02-14T23:42:26.648Z",18682520,55056022,4
"2024-02-14T23:42:26.648Z",18682520,108760316,3
"2024-02-14T23:42:26.648Z",18682520,275225078,2
"2024-02-14T23:42:26.648Z",18682520,114193983,3
"2024-01-01T03:55:29.741Z",1850088,46148092,3.2
"2024-05-19T00:11:22.459Z",6920480,172284477,3
"2024-05-19T00:11:22.459Z",6920480,274587776,3
"2024-05-19T00:11:22.459Z",6920480,172446338,1
"2024-06-07T03:14:57.840Z",21659793,171020249,5
"2024-01-27T14:54:26.086Z",21304233,185209207,2.5
"2024-01-27T14:54:26.086Z",21304233,179523208,2.2
"2024-01-27T14:54:26.086Z",21304233,160903200,4
"2024-01-27T14:54:26.086Z",21304233,275225051,3.2
"2024-01-27T14:54:26.086Z",21304233,7191307,2
"2024-01-28T08:55:08.849Z",22565029,184051552,3
"2024-04-18T03:32:40.216Z",7527479,165176788,4.2
"2024-04-18T03:32:40.216Z",7527479,164351649,3.2
"2024-05-23T03:30:33.651Z",26999076,108763287,3
"2024-04-23T17:27:06.199Z",10540086,164082385,2.8
"2024-04-23T17:27:06.199Z",10540086,52109918,3.8
"2024-04-23T17:27:06.199Z",10540086,194846824,1.8
"2024-04-23T17:27:06.199Z",10540086,111682582,3.2
"2024-04-23T17:27:06.199Z",10540086,136173457,3.6
"2024-01-22T22:50:19.055Z",28464064,86868118,2
"2024-01-22T22:50:19.055Z",28464064,157016976,2
"2024-01-22T22:50:19.055Z",28464064,13859576,4
"2024-01-22T22:50:19.055Z",28464064,20680707,3
"2024-01-06T08:04:03.332Z",21464843,164548324,2.7
"2024-01-06T08:04:03.332Z",21464843,172321301,2.5
"2024-01-06T08:04:03.332Z",21464843,8448446,2.2
"2024-01-06T08:04:03.332Z",21464843,46698977,5
"2024-01-03T05:51:47.976Z",17850237,68939138,4
"2024-02-09T13:25:17.322Z",27167208,72641169,1
"2024-02-09T13:25:17.322Z",27167208,121649229,2.8
"2024-02-09T13:25:17.322Z",27167208,59301256,2
"2024-03-03T04:04:28.058Z",10795653,140174663,3.8
"2024-03-03T04:04:28.058Z",10795653,275225030,3.5
"2024-03-03T04:04:28.058Z",10795653,134022914,3.6
"2024-03-03T04:04:28.058Z",10795653,66609074,4
"2024-04-24T12:43:48.108Z",19166108,134025507,5
"2024-04-24T12:43:48.108Z",19166108,143275087,3.2
"2024-04-09T17:02:50.547Z",28265564,275225084,4
"2024-04-09T17:02:50.547Z",28265564,178779717,4
"2024-04-09T17:02:50.547Z",28265564,275225060,1
"2024-04-09T17:02:50.547Z",28265564,172474870,1.5
"2024-04-09T17:02:50.547Z",28265564,275225059,1
"2024-06-03T06:54:25.287Z",25898599,197688264,2.6
"2024-06-03T06:54:25.287Z",25898599,39088060,1
"2024-06-03T06:54:25.287Z",25898599,21972366,4
"2024-06-03T06:54:25.287Z",25898599,110308041,2.4
"2024-06-03T06:54:25.287Z",25898599,172474728,5
"2024-03-02T03:04:36.328Z",10850794,203063619,2
"2024-06-20T11:20:53.526Z",13418529,22529504,4
"2024-06-20T11:20:53.526Z",13418529,58425578,1
"2024-06-20T11:20:53.526Z",13418529,205713374,3
"2024-06-20T11:20:53.526Z",13418529,134021859,4
"2024-02-27T07:47:15.192Z",25866162,275225037,3.5
"2024-02-27T07:47:15.192Z",25866162,10776493,4
"2024-02-27T07:47:15.192Z",25866162,184826959,2.5
"2024-02-28T09:21:03.652Z",26112955,71905085,2
"2024-02-28T09:21:03.652Z",26112955,10785741,3.8
"2024-02-28T09:21:03.652Z",26112955,252801927,2
"2024-02-28T09:21:03.652Z",26112955,74280990,4
"2024-02-11T10:45:47.126Z",21453184,51488651,3.6
"2024-02-11T10:45:47.126Z",21453184,74924052,2.8
"2024-06-11T06:00:50.650Z",23602267,203768388,4.2
"2024-06-11T06:00:50.650Z",23602267,160882845,1.7
"2024-06-11T06:00:50.650Z",23602267,14847948,4.8
"2024-06-11T06:00:50.650Z",23602267,172283830,3.2
"2024-06-11T06:00:50.650Z",23602267,121109923,4
"2024-01-20T23:52:16.637Z",6179260,203109958,3.2
"2024-01-20T23:52:16.637Z",6179260,121009998,1
"2024-01-20T23:52:16.637Z",6179260,252801927,2
"2024-01-20T23:52:16.637Z",6179260,205712436,5
"2024-03-05T02:40:01.579Z",15297425,195316171,2.2
"2024-02-12T05:28:07.395Z",11988767,86868118,2
"2024-02-12T05:28:07.395Z",11988767,213887696,2.6
"2024-02-12T05:28:07.395Z",11988767,274678240,3.3
"2024-02-12T05:28:07.395Z",11988767,171020249,5
"2024-02-12T05:28:07.395Z",11988767,107359496,3
"2024-06-14T09:32:46.283Z",28674557,164545454,4
"2024-06-14T09:32:46.283Z",28674557,22774705,2.2
"2024-06-14T09:32:46.283Z",28674557,212317639,4
"2024-06-14T09:32:46.283Z",28674557,4382605,5
"2024-02-01T00:07:10.148Z",5236184,69981984,3.5
"2024-02-01T00:07:10.148Z",5236184,249536060,2
"2024-02-01T00:07:10.148Z",5236184,178779254,3
"2024-02-01T00:07:10.148Z",5236184,121010037,1
"2024-02-01T00:07:10.148Z",5236184,148890145,4
"2024-01-24T19:02:26.893Z",27081140,22835214,3.2
"2024-04-29T09:38:02.741Z",19011760,50227166,2.2
"2024-04-29T09:38:02.741Z",19011760,121099479,1
"2024-04-29T09:38:02.741Z",19011760,7958872,2.2
"2024-04-29T09:38:02.741Z",19011760,51351021,2.5
"2024-04-29T09:38:02.741Z",19011760,5465201,2.8
"2024-01-17T01:22:50.549Z",26119751,7958780,2
"2024-01-17T01:22:50.549Z",26119751,248985977,4.2
"2024-01-17T01:22:50.549Z",26119751,115267836,2.8
"2024-03-19T19:14:59.723Z",11315456,110308041,2.4
"2024-03-19T19:14:59.723Z",11315456,164545454,4
"2024-03-19T19:14:59.723Z",11315456,8448374,3
"2024-03-19T19:14:59.723Z",11315456,51488651,3.6
"2024-04-27T00:56:39.485Z",2030691,59301256,2
"2024-04-27T00:56:39.485Z",2030691,89479359,3
"2024-04-27T00:56:39.485Z",2030691,171020249,5
"2024-04-01T19:12:50.677Z",9674709,275225059,1
"2024-04-01T19:12:50.677Z",9674709,16154222,3.2
"2024-01-13T17:12:39.109Z",15375293,47406493,1
"2024-01-13T17:12:39.109Z",15375293,115268169,3
"2024-01-13T17:12:39.109Z",15375293,76164349,1.5
"2024-02-01T14:27:45.959Z",26288362,274834643,3.6
"2024-05-05T01:41:43.361Z",27091775,275225066,2.6
"2024-05-02T15:27:01.571Z",21376576,102729546,2.8
"2024-05-02T15:27:01.571Z",21376576,275002754,4.2
"2024-05-02T15:27:01.571Z",21376576,274718589,3.7
"2024-05-25T08:22:12.374Z",16975002,275225042,2.3
"2024-05-25T08:22:12.374Z",16975002,68939138,4
"2024-05-25T08:22:12.374Z",16975002,203768388,4.2
"2024-05-25T08:22:12.374Z",16975002,167937715,2.5
"2024-03-13T13:58:10.483Z",8135564,74404407,2
"2024-03-13T13:58:10.483Z",8135564,274587776,3
"2024-03-13T13:58:10.483Z",8135564,4399961,5
"2024-03-13T13:58:10.483Z",8135564,8448484,1.7
"2024-03-13T13:58:10.483Z",8135564,86988226,2
"2024-05-18T19:48:28.280Z",16350155,120430860,4
"2024-05-18T19:48:28.280Z",16350155,74924052,2.8
"2024-05-18T19:48:28.280Z",16350155,38080465,2.2
"2024-02-02T04:09:37.987Z",22948637,13859962,2
"2024-02-02T04:09:37.987Z",22948637,179523295,3.2
"2024-02-02T04:09:37.987Z",22948637,132107482,2.5
"2024-02-29T00:50:50.955Z",26288231,8448446,2.2
"2024-02-29T00:50:50.955Z",26288231,7697471,3.6
"2024-02-29T00:50:50.955Z",26288231,38080465,2.2
"2024-02-29T00:50:50.955Z",26288231,184826959,2.5
"2024-05-16T22:36:56.195Z",26691302,7958766,3
"2024-05-16T22:36:56.195Z",26691302,166563199,5
"2024-05-16T22:36:56.195Z",26691302,76438775,3.8
"2024-05-16T22:36:56.195Z",26691302,93050507,3
"2024-05-16T22:36:56.195Z",26691302,22835214,3.2
"2024-06-06T19:03:39.861Z",27149769,143275087,3.2
"2024-06-06T19:03:39.861Z",27149769,7191307,2
"2024-06-06T19:03:39.861Z",27149769,6927817,2
"2024-06-06T19:03:39.861Z",27149769,190468598,4.4
"2024-02-02T12:39:53.258Z",27801379,58263440,3.2
"2024-02-02T12:39:53.258Z",27801379,275225050,5
"2024-02-02T12:39:53.258Z",27801379,48914057,2
"2024-02-02T12:39:53.258Z",27801379,7175047,2.8
"2024-02-02T12:39:53.258Z",27801379,160831508,2.2
"2024-05-21T19:04:59.824Z",12745092,58425578,1
"2024-05-21T19:04:59.824Z",12745092,275225043,3.3
"2024-06-16T18:35:21.642Z",6179260,184826959,2.5
"2024-06-16T18:35:21.642Z",6179260,134025169,5
"2024-06-16T18:35:21.642Z",6179260,26485771,4.5
"2024-06-16T18:35:21.642Z",6179260,108568459,3.3
"2024-02-01T03:37:36.971Z",26825207,69990262,3.8
"2024-02-01T03:37:36.971Z",26825207,51351021,2.5
"2024-02-08T17:28:40.553Z",10276770,212317639,4
"2024-03-28T09:24:41.265Z",791878,134025169,5
"2024-03-28T09:24:41.265Z",791878,161208247,2.8
"2024-03-28T09:24:41.265Z",791878,274834643,3.6
"2024-04-20T06:52:33.550Z",1002652,178779717,4
"2024-06-02T18:01:40.276Z",23481670,203154833,5
"2024-06-02T18:01:40.276Z",23481670,77063813,4
"2024-06-02T18:01:40.276Z",23481670,109840857,3
"2024-03-14T08:48:15.621Z",18911318,164545513,3
"2024-03-24T07:46:06.077Z",14517282,164313903,3.4
"2024-03-24T07:46:06.077Z",14517282,107144886,3.6
"2024-03-24T07:46:06.077Z",14517282,47406493,1
"2024-03-19T03:56:54.252Z",13173699,75401284,2.3
"2024-03-19T03:56:54.252Z",13173699,251773296,3
"2024-03-19T03:56:54.252Z",13173699,275225031,2.4
"2024-03-19T03:56:54.252Z",13173699,26485771,4.5
"2024-03-19T03:56:54.252Z",13173699,174220642,4
"2024-05-23T21:47:09.320Z",19733529,185209207,2.5
"2024-05-23T21:47:09.320Z",19733529,275225085,1
"2024-06-23T14:54:33.845Z",21659793,91848059,4.3
"2024-06-23T14:54:33.845Z",21659793,205486844,2
"2024-06-23T14:54:33.845Z",21659793,164223955,2.8
"2024-06-23T14:54:33.845Z",21659793,14702607,4.3
"2024-01-17T04:44:17.245Z",23084554,94775934,4
"2024-01-17T04:44:17.245Z",23084554,271540414,2
"2024-06-17T02:33:21.824Z",13822026,174167552,2.8
"2024-06-17T02:33:21.824Z",13822026,159382275,4.4
"2024-04-09T20:26:01.323Z",18906860,172474728,5
"2024-04-09T20:26:01.323Z",18906860,18013163,5
"2024-04-09T20:26:01.323Z",18906860,203933253,2.6
"2024-04-09T20:26:01.323Z",18906860,38151898,4
"2024-03-24T22:42:27.754Z",12439783,274958631,3.2
"2024-03-24T22:42:27.754Z",12439783,275225077,2
"2024-04-25T00:33:56.900Z",18927885,6879031,2
"2024-04-25T00:33:56.900Z",18927885,102107969,3.4
"2024-04-25T00:33:56.900Z",18927885,71141218,3.8
"2024-04-25T00:33:56.900Z",18927885,212321323,1
"2024-03-03T03:55:34.714Z",13963972,7958872,2.2
"2024-03-03T03:55:34.714Z",13963972,68027471,4
"2024-03-03T03:55:34.714Z",13963972,251773296,3
"2024-03-03T03:55:34.714Z",13963972,58263440,3.2
"2024-03-03T03:55:34.714Z",13963972,275225037,3.5
"2024-02-01T17:01:39.870Z",10009869,111682582,3.2
"2024-04-22T17:19:17.055Z",8216094,172446338,1
"2024-04-22T17:19:17.055Z",8216094,165337523,3.6
"2024-04-22T17:19:17.055Z",8216094,275225029,2.8
"2024-04-22T17:19:17.055Z",8216094,22490670,3.2
"2024-04-22T17:19:17.055Z",8216094,108763472,3
"2024-03-14T13:51:15.848Z",11662277,90483814,2.8
"2024-03-14T13:51:15.848Z",11662277,39331143,4.2
"2024-03-14T13:51:15.848Z",11662277,155283403,2
"2024-05-18T03:24:25.713Z",26069437,18012630,3
"2024-05-18T03:24:25.713Z",26069437,130362474,5
"2024-05-18T03:24:25.713Z",26069437,217176888,2.2
"2024-05-18T03:24:25.713Z",26069437,102107969,3.4
"2024-05-18T03:24:25.713Z",26069437,170808746,1.7
"2024-05-27T12:49:09.706Z",10576547,8448586,3.2
"2024-05-27T12:49:09.706Z",10576547,274585245,2.4
"2024-05-27T12:49:09.706Z",10576547,176251118,4.6
"2024-05-27T12:49:09.706Z",10576547,274585245,2.4
"2024-05-08T04:16:14.069Z",24908806,258379041,2
"2024-05-08T04:16:14.069Z",24908806,115275991,3
"2024-05-08T04:16:14.069Z",24908806,93710743,5
"2024-02-01T10:18:00.756Z",9129091,185209207,2.5
"2024-03-17T16:40:24.260Z",7449574,23452876,2.6
"2024-03-17T16:40:24.260Z",7449574,8954610,2.5
"2024-02-17T18:29:37.411Z",12421811,19782902,3.5
"2024-03-13T03:23:24.430Z",16113690,275225049,2.2
"2024-03-13T03:23:24.430Z",16113690,90067095,2.6
"2024-03-13T03:23:24.430Z",16113690,275225081,4
"2024-03-13T03:23:24.430Z",16113690,164270658,4.5
"2024-05-14T10:34:01.998Z",22291529,180298587,3.8
"2024-05-14T10:34:01.998Z",22291529,195192891,5
"2024-05-14T10:34:01.998Z",22291529,275225055,2.7
"2024-05-14T10:34:01.998Z",22291529,275024495,3.6
"2024-01-24T23:12:39.402Z",17314873,114193983,3
"2024-04-28T08:49:30.444Z",20195921,41267696,4
"2024-02-05T02:40:15.910Z",28464064,58221635,2
"2024-02-05T02:40:15.910Z",28464064,205713374,3
"2024-01-09T08:38:39.091Z",26183739,136795488,3
"2024-01-09T08:38:39.091Z",26183739,73622488,3.2
"2024-01-09T08:38:39.091Z",26183739,66609455,3
"2024-01-09T08:38:39.091Z",26183739,22492292,3.2
"2024-01-09T08:38:39.091Z",26183739,23452876,2.6
"2024-03-28T21:12:14.456Z",16922694,130301550,2
"2024-03-28T21:12:14.456Z",16922694,14678664,1.5
"2024-03-28T21:12:14.456Z",16922694,4401897,2
"2024-03-28T21:12:14.456Z",16922694,7958748,4.2
"2024-04-12T00:51:45.933Z",19531792,14702607,4.3
"2024-02-19T14:15:54.209Z",15339954,203154833,5
"2024-02-19T14:15:54.209Z",15339954,249536060,2
"2024-02-19T14:15:54.209Z",15339954,275225024,3
"2024-02-19T14:15:54.209Z",15339954,117030429,5
"2024-06-21T16:50:27.885Z",10884079,134022914,3.6
"2024-06-21T16:50:27.885Z",10884079,29916656,5
"2024-06-21T16:50:27.885Z",10884079,85256178,2.5
"2024-06-21T16:50:27.885Z",10884079,203063619,2
"2024-01-31T08:46:47.892Z",26119751,275225075,4
"2024-01-31T08:46:47.892Z",26119751,164313903,3.4
"2024-01-31T08:46:47.892Z",26119751,115275991,3
"2024-01-02T06:36:49.422Z",19539029,18012630,3
"2024-01-02T06:36:49.422Z",19539029,275225057,1
"2024-01-02T06:36:49.422Z",19539029,76205485,3
"2024-01-02T06:36:49.422Z",19539029,275225085,1
"2024-01-25T17:46:17.279Z",21648132,275225037,3.5
"2024-01-25T17:46:17.279Z",21648132,178322259,5
"2024-01-25T17:46:17.279Z",21648132,8448446,2.2
"2024-01-25T17:46:17.279Z",21648132,22529504,4
"2024-01-25T17:46:17.279Z",21648132,115267031,2.8
"2024-04-09T10:11:51.280Z",19011760,275225052,3.8
"2024-04-09T10:11:51.280Z",19011760,13859962,2
"2024-04-09T10:11:51.280Z",19011760,69981984,3.5
"2024-04-09T10:11:51.280Z",19011760,32932416,2.7
"2024-04-09T10:11:51.280Z",19011760,16154358,2.8
"2024-02-20T18:24:09.903Z",18079521,8448586,3.2
"2024-03-25T14:12:50.776Z",17158964,54073357,1
"2024-03-25T14:12:50.776Z",17158964,90483814,2.8
"2024-03-25T14:12:50.776Z",17158964,75401284,2.3
"2024-03-25T14:12:50.776Z",17158964,248985977,4.2
"2024-03-25T14:12:50.776Z",17158964,73570874,3
"2024-06-17T18:54:31.542Z",24262918,274158090,2.7
"2024-05-17T06:29:20.008Z",21818730,107709913,5
"2024-05-17T06:29:20.008Z",21818730,121053230,3
"2024-02-09T07:41:31.797Z",6506011,93710743,5
"2024-02-09T07:41:31.797Z",6506011,102729546,2.8
"2024-06-13T17:18:18.573Z",26209618,16154358,2.8
"2024-06-13T17:18:18.573Z",26209618,195316171,2.2
"2024-06-13T17:18:18.573Z",26209618,197344491,2.2
"2024-06-13T17:18:18.573Z",26209618,171922750,3.2
"2024-06-13T17:18:18.573Z",26209618,16153669,3.2
"2024-02-21T03:05:01.449Z",18012801,134025507,5
"2024-04-19T13:29:49.231Z",13435038,67656086,4
"2024-04-19T13:29:49.231Z",13435038,114194298,2
"2024-04-19T13:29:49.231Z",13435038,130362474,5
"2024-01-17T12:41:04.572Z",10036791,167937536,3.8
"2024-01-17T12:41:04.572Z",10036791,275225041,3.2
"2024-03-24T16:30:09.268Z",12124719,205713374,3
"2024-03-24T16:30:09.268Z",12124719,275225034,2.6
"2024-03-24T16:30:09.268Z",12124719,107978427,5
"2024-03-24T16:30:09.268Z",12124719,115528995,2.6
"2024-05-30T02:23:32.291Z",15642846,172474580,3
"2024-04-06T09:07:24.446Z",24730341,110308041,2.4
"2024-04-06T09:07:24.446Z",24730341,107420141,2.5
"2024-04-06T09:07:24.446Z",24730341,22490714,3.4
"2024-02-26T21:23:21.254Z",22291529,184051552,3
"2024-02-26T21:23:21.254Z",22291529,48914057,2
"2024-02-26T21:23:21.254Z",22291529,121010037,1
"2024-02-23T02:53:33.405Z",909808,275225030,3.5
"2024-02-23T02:53:33.405Z",909808,212469911,2.8
"2024-02-23T02:53:33.405Z",909808,172445606,3
"2024-02-23T02:53:33.405Z",909808,10922941,2
"2024-02-23T02:53:33.405Z",909808,4401897,2
"2024-05-21T13:05:38.477Z",14410683,275225068,2.6
"2024-01-30T20:50:50.377Z",24899721,102782651,3
"2024-01-30T20:50:50.377Z",24899721,22835216,2.5
"2024-01-30T20:50:50.377Z",24899721,55056022,4
"2024-01-30T20:50:50.377Z",24899721,172474580,3
"2024-01-30T20:50:50.377Z",24899721,275225030,3.5
"2024-04-21T17:56:29.389Z",13207419,275225053,3.2
"2024-04-06T17:55:36.442Z",27081109,275225027,3.4
"2024-04-06T17:55:36.442Z",27081109,85256178,2.5
"2024-04-06T17:55:36.442Z",27081109,7958795,3.8
"2024-04-06T17:55:36.442Z",27081109,72641169,1
"2024-03-02T01:46:38.753Z",1467047,45487862,1
"2024-03-02T01:46:38.753Z",1467047,164313903,3.4
"2024-03-02T01:46:38.753Z",1467047,107361263,3
"2024-03-02T01:46:38.753Z",1467047,136020884,4
"2024-03-02T01:46:38.753Z",1467047,90484442,3.2
"2024-01-02T02:48:51.999Z",24734669,82843404,5
"2024-01-02T02:48:51.999Z",24734669,196471149,5
"2024-02-07T21:03:47.142Z",22302965,7174993,3.7
"2024-02-07T21:03:47.142Z",22302965,69981984,3.5
"2024-03-04T00:00:22.844Z",19281572,179757537,3.4
"2024-03-04T00:00:22.844Z",19281572,69989394,3.8
"2024-03-12T16:39:48.934Z",26283526,58263440,3.2
"2024-03-12T16:39:48.934Z",26283526,121099059,3.4
"2024-03-12T16:39:48.934Z",26283526,84564566,4
"2024-03-12T16:39:48.934Z",26283526,169933468,3
"2024-03-12T16:39:48.934Z",26283526,51488651,3.6
"2024-05-08T13:54:27.710Z",18906860,213887696,2.6
"2024-05-04T20:27:20.933Z",9723963,130362474,5
"2024-05-04T20:27:20.933Z",9723963,52082513,5
"2024-05-04T20:27:20.933Z",9723963,174220642,4
"2024-05-25T07:14:25.476Z",1321151,82843404,5
"2024-05-25T07:14:25.476Z",1321151,166563199,5
"2024-05-25T07:14:25.476Z",1321151,148890145,4
"2024-06-15T20:44:08.957Z",27716643,8448586,3.2
